Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-1_run-1287_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-2_run-1288_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-3_run-1289_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-4_run-1290_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-5_run-1291_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-6_run-1292_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-7_run-1293_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-8_run-1294_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-1_run-1295_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-2_run-1296_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-3_run-1297_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-4_run-1298_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-5_run-1299_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-6_run-1300_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-7_run-1301_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-8_run-1302_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-7-C-39-ctrl_run-1687_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-8-C-39-IR_run-1688_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-9-C-35-CTRL_run-1689_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-10-C-35-IR_run-1690_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-11-C-69-CTRL_run-1691_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-12-C-39-IR_run-1692_60 SPD_3-25-2024.d
Q96HU1;Q96HU1-2	Q96HU1;Q96HU1-2	SGSM3_HUMAN	SGSM3	Small G protein signaling modulator 3	1955.49		2231.85		2015.77	3373.88			2501.78	2782.22				2171.51			3076.6	1871.13			4430.97	2866.98
Q96HV5	Q96HV5	TM41A_HUMAN	TMEM41A	Transmembrane protein 41A	3866.91	4875.33	2631.64	4343.03	3591.64	3830.78	8437.98	8588.53	3470.81	3091.54	3219	2598.7	3785.05	3565.87	5479.03	6245.58	2881.64	2881.17	11924.8	9570.69	3583.67	2831.98
Q96HW7	Q96HW7	INT4_HUMAN	INTS4	Integrator complex subunit 4	2272.2	2569.46	3156.13	2432.99	3037.55	3681.07		1036.6	2240.6	2575.94	2420.16	2429.57	2641.14	1831.83		1605.29	2484.44	3195.66	1494.01	1462.69	3365.98	3422.15
Q96HY6	Q96HY6;Q96HY6-2	DDRGK_HUMAN	DDRGK1	DDRGK domain-containing protein 1	3124.68		793.282				10310	8995.54							10638.7	9602.75			10908.1	9812.31		
Q96HY7	Q96HY7	DHTK1_HUMAN	DHTKD1	2-oxoadipate dehydrogenase complex component E1							9194.71	8279.39					5579.54	6250.76	6820.77	6034.03	3235.94		6891.45	9625.24	5078.96	
Q96I15	Q96I15;Q96I15-2	SCLY_HUMAN	SCLY	Selenocysteine lyase	5064.62	4375.69	5486.97	3797.11	5090.38	4183.07			4359.74	5317.52	3760.05	3638.4	4287.11	5603.32		743.305	3649.71	2493.16			4766.87	6197.72
Q96I24	Q96I24	FUBP3_HUMAN	FUBP3	Far upstream element-binding protein 3	35422.8	32540.5	39078.5	42125.5	38962.1	47182.8	21734.9	23228.3	31347.4	33969.5	32981.2	37150.3	35700.5	41471.2	22528.3	25894.4	41360.6	29075.7	24980.4	28731.5	42094.1	31390.9
Q96I25	Q96I25	SPF45_HUMAN	RBM17	Splicing factor 45	7307.12	7104.08	7397.21	7174.48	5134.14	6172.68	7893.56	2790.09	7174.66	5986.26	6002.82	5817.61	7756.47	6888.18	8085.63	5609.62	4143.19	6245.74	5491.28	4939.13	7535.1	5699.25
Q96I59	Q96I59;Q96I59-2	SYNM_HUMAN	NARS2	Probable asparagine--tRNA ligase, mitochondrial	12234	12388.3	872.384	2447.85	2369.3	2877.45	5277.26	9607.18	3354.64	4269.29		2682.47		2413.5	10166.1	5727.03	1869.72	5977.42	11916.1	10688.1	2417.63	1179.42
Q96I99;Q96I99-2	Q96I99;Q96I99-2	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	81993.5	90158.4	75402.8	71314	81845.7	82551.8	16405.7	12951.8	77872	69987.8	57620.2	75155.8	49425.2	71420.9	16446	8441.55	54634.3	45540.4	22611.5	18967.6	67510.5	47670.8
Q96IG2;Q96IG2-2	Q96IG2;Q96IG2-2	FXL20_HUMAN	FBXL20	F-box/LRR-repeat protein 20	14684.1	15638.4	12047.2	14740	12563.5	18536	3313.13	3410.98	12622.9	14220.7	11020.4	13482.4	11521.3	15182	3058.6	1850.73	15424.6	14973.7	6325.58	5440.35	16472.7	14393.3
Q96II8;Q96II8-2;Q96II8-4	Q96II8;Q96II8-2;Q96II8-3;Q96II8-4	LRCH3_HUMAN	LRCH3	DISP complex protein LRCH3			586.053		1354.05		377.102	474.576	675.977			667.275		800.854		855.543		1471.01	989.267	772.558	1020.68	2051.72
Q96IJ6;Q96IJ6-2	Q96IJ6;Q96IJ6-2	GMPPA_HUMAN	GMPPA	Mannose-1-phosphate guanyltransferase alpha	4783.42	6029.33	5286.42	3656.8	4981.04	5799.96		2944.89	5212.34	6038.97	5357.11	5055.34	4358.81	4478.12	2993.47	2920.47	4119.6	5012.48	2555.53	2997.69	7054.98	6729.89
Q96IU4	Q96IU4	ABHEB_HUMAN	ABHD14B	Putative protein-lysine deacylase ABHD14B			1235.95		8706.49	995.745	1530.26	1286.91				1599.23		3268.14	764.808	1178.06	16331.3	12148.6	841.342	1657.24	16717.9	20557.4
Q96IV0	Q96IV0;Q96IV0-2;Q96IV0-3	NGLY1_HUMAN	NGLY1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	1756.56	1518.05	1984.01	1937.29	2740.35	2039.61		916.244	1973.28	1421.04	1115.2	1640.12	2063.17	1479.35			2626.89	3165.34	1104.81	769.634	2745.32	3138.84
Q96IX5	Q96IX5	ATPMK_HUMAN	ATP5MK	ATP synthase membrane subunit K, mitochondrial	26840.5	42358.7	22745	17996.8	18410.2	25360.9	5707.28	6434.71	26886	24241	18054.9	23708.7	12957.7	20165.8	7017.37	6750.48	24796.6	14570.3	3714.11	6163.45	27285.3	18453.6
Q96J01;Q96J01-2	Q96J01;Q96J01-2	THOC3_HUMAN	THOC3	THO complex subunit 3			8368.98		8409.1			5932.51	8123.6		8652.5	6214.02	9061.44	4920.73		2315.99	5213.1	5916.57	7112.78	6255.79	7996.4	7981.86
Q96J02;Q96J02-2;Q96J02-3	Q96J02;Q96J02-2;Q96J02-3	ITCH_HUMAN	ITCH	E3 ubiquitin-protein ligase Itchy homolog	3338.44	4287.15	4734.72	4063.47	5174.61	3768.31	4646.01	5562.11	4324.08	4297.79	5742.44	4648.8	5143.89	5892.54	4191.04	6220.57	4940.61	5749.59	5748.54	7323.87	3087.08	5750.52
Q96J42;Q96J42-2	Q96J42;Q96J42-2	TXD15_HUMAN	TXNDC15	Thioredoxin domain-containing protein 15		2078.72	2284.21		1957.7	2273.15	1339.08	1611	2168.82	2882.8	3098.79	1699.07	3139.87	2721.13	1922.24	2578.39	2920.14	3378.15	831.485	2612.05	1600.79	3663.85
Q96J84;Q96J84-2	Q96J84;Q96J84-2	KIRR1_HUMAN	KIRREL1	Kin of IRRE-like protein 1																1099.61			1989.22	3313.8		
Q96J94;Q96J94-3	Q96J94;Q96J94-2;Q96J94-3	PIWL1_HUMAN	PIWIL1	Piwi-like protein 1																			4189.53	5667.72		
Q96JA1;Q96JA1-2	Q96JA1;Q96JA1-2	LRIG1_HUMAN	LRIG1	Leucine-rich repeats and immunoglobulin-like domains protein 1								1121.05								1273.14				1385.52		
Q96JB2	Q96JB2	COG3_HUMAN	COG3	Conserved oligomeric Golgi complex subunit 3	443.605	469.455	459.695		497.36			321.244	308.138	443.519	408.373	469.86	400.193	330.608		334.9	136.396	384.246			515.946	197.282
Q96JB5	Q96JB5;Q96JB5-2;Q96JB5-3;Q96JB5-4	CK5P3_HUMAN	CDK5RAP3	CDK5 regulatory subunit-associated protein 3	4516.53	5027.57	4693.69	3857.01	4636.49	3779.08	5075.99	6765.28	3362.54	4302.09	4728.39	4330.64	5092.19	4199.43	9190.85	4515.8	4117.24	5380.84	8150.07	7206.75	5619.73	6789.96
Q96JB6	Q96JB6	LOXL4_HUMAN	LOXL4	Lysyl oxidase homolog 4								1380.47								1188.28			3767.5	1694.12		
Q96JC1;Q96JC1-2	Q96JC1;Q96JC1-2	VPS39_HUMAN	VPS39	Vam6/Vps39-like protein	4095.37	3681.66	3962.61	4289.89	3727.01	4937.94	1678.44	4017	4192.7	4375.7	4855.6	4669.16	4383.54	5357.82	4242.3	4687.76	5002.14	4953.41	2291.95	4502.31	6294.65	5819.4
Q96JG6;Q96JG6-3	Q96JG6;Q96JG6-3	VPS50_HUMAN	VPS50	Syndetin	5256.68	4699.42	4409.44	4849.24	5456.56	5152.39	3854.07	3435.49	4909.9	4865.73	6267.63	5385.64	5042.9	5001.44	3347.78	3178.75	6308.02	7863.91	4248.96	5205.37	6442.06	8391.48
Q96JH7	Q96JH7	VCIP1_HUMAN	VCPIP1	Deubiquitinating protein VCPIP1	8585.86	8927.96	8064.57	8840.84	7790.46	8884.97	9236.27	6249.56	7962.88	8480.42	7796.14	8625.89	6890.28	8148.75	6028.5	6333.38	9199.27	9044.45	6374.71	8194.05	9912.99	9398.5
Q96JJ3	Q96JJ3	ELMO2_HUMAN	ELMO2	Engulfment and cell motility protein 2	1792.97	1720.72	1821.99	2078.09	1129.37	842.812	2794.94	4215.41	1556.12			2370.81		3093.68	3028.25	3798.65			867.678	4057.83		
Q96JJ7	Q96JJ7;Q96JJ7-2	TMX3_HUMAN	TMX3	Protein disulfide-isomerase TMX3	13514	14076.2	15767.8	14506.7	17286.9	14196.5	8030.29	6045.7	17117.4	13741.6	15886.5	15538.5	16169.4	14715.6		5445.61	10834.5	11067.4	4903.2	5288.88	9534.54	13091.9
Q96JK2;Q96JK2-3	Q96JK2;Q96JK2-3	DCAF5_HUMAN	DCAF5	DDB1- and CUL4-associated factor 5	3871.04	4322.12	6580.29	3397.88	7543.98	6101.88	2026.09	3588.49	4894.35	4658.64	6048.08	5142.96	5196.58	5718.58	2283.57	3295.88	6516.86	7616.26	2027.78	3775.96	4524.9	7432.89
Q96JM2;Q96JM2-3	Q96JM2;Q96JM2-3	ZN462_HUMAN	ZNF462	Zinc finger protein 462			360.075				2143.38	2904.56			262.325				3056.3	1812.2	502.485	435.732	1531.52	1989.45	79.6945	
Q96JM3	Q96JM3	CHAP1_HUMAN	CHAMP1	Chromosome alignment-maintaining phosphoprotein 1	2501.08		1943.44			2279.99	5107.61	3286.49	2024.25	1654.99				2114.88	3011.69	3328.53	1590.23		3560.96	3797.76	2196.49	
Q96JP5;Q96JP5-2	Q96JP5;Q96JP5-2	ZFP91_HUMAN	ZFP91	E3 ubiquitin-protein ligase ZFP91	1927.2		2050.32	2587.92	1685.34			2835.25	2053.4	3133.46	2707.26	1028.06		2111.37		3280.66	2787.1	3197.99	3149.87	3269.09	2221.82	2137.48
Q96JQ0	Q96JQ0	PCD16_HUMAN	DCHS1	Protocadherin-16							9103.45	4994.15						2156.7	6486.86	4969.14			5607.17	8151.99		
Q96JQ2	Q96JQ2	CLMN_HUMAN	CLMN	Calmin	9489.62	8785.18	6567.41	8492.5	8764.47	13228.8	2663.35	1979.93	8353.18	10398.6	5804.22	9847.01	8035.86	9834.63	4141.16	2053.77	13763.1	9927.65	3096.37	2756.38	13265.1	9230.9
Q96JY6;Q96JY6-3;Q96JY6-4;Q96JY6-5	Q96JY6;Q96JY6-3;Q96JY6-4;Q96JY6-5	PDLI2_HUMAN	PDLIM2	PDZ and LIM domain protein 2															4745.19	2813.67				1736.6		
Q96K19	Q96K19;Q96K19-4;Q96K19-6	RN170_HUMAN	RNF170	E3 ubiquitin-protein ligase RNF170	6809.78	7060.77	9603.33	7814.94	9130.79	7295.59	3169.13	4552.28	7628.35	6960.01	11438.9	8366.94	12260	8625.96	2017.01	3463.56	14643	29574.1	8383.13	12340.8	10299.2	16978
Q96K76-4	Q96K76;Q96K76-2;Q96K76-4	UBP47_HUMAN	USP47	Isoform 4 of Ubiquitin carboxyl-terminal hydrolase 47	18969.6	16051.1	14139.5	16637.4	15526	15739.9	10872.2	15957.8	16809.4	17601.9	15566.2	17438.6	14711.6	16575.1	17786.3	16855.2	18649.5	12524	14649.6	15993.1	19591.4	13094.3
Q96KA5;Q96KA5-2	Q96KA5;Q96KA5-2	CLP1L_HUMAN	CLPTM1L	Lipid scramblase CLPTM1L	2260.76	1817.01	2409.09	1385.06	1855.35	2852.7	1361.92	1232.75	1097.3	1581.46	1683.81	1258.6	1556.67	1279.88		1420.65	269.621	649.189	873.204	539.047	630.622	915.69
Q96KB5;Q96KB5-2	Q96KB5;Q96KB5-2	TOPK_HUMAN	PBK	Lymphokine-activated killer T-cell-originated protein kinase		1481.25			4610.98		11506.8	12772.7		3039.45	7382.74	4605.9	6885.18	6850.42	13840.1	10966.1			1256.66	6269.65		3931.03
Q96KC8	Q96KC8	DNJC1_HUMAN	DNAJC1	DnaJ homolog subfamily C member 1	7401.19	7136.11	6019.55	6458.03	7245.49	7274.88		1176.13	6495.68	6026.28	6256.16	6184.85	5399.4	6958.04		1273.68	8124.93	6281.74	1306.82		10301.9	7627.67
Q96KG9;Q96KG9-2;Q96KG9-3;Q96KG9-4	Q96KG9;Q96KG9-4;Q96KG9-2;Q96KG9-3;Q96KG9-5;Q96KG9-6	SCYL1_HUMAN	SCYL1	N-terminal kinase-like protein			1346.21	1272.03		1971.63	2229.57	2084.61	1225.94	999.845	1471.38				3173.37	1719.76	1447.19	1099.84	3636.39	2971.82		1059.13
Q96KM6	Q96KM6	Z512B_HUMAN	ZNF512B	Zinc finger protein 512B	1259.11	922.441	948.847	761.003	993.661	1652.44		1602.6			865.299	927.434	833.298	607.902		1537.83	1675.24	764.894	2493.75	2829.5	1729.66	972.015
Q96KN1	Q96KN1	LRAT2_HUMAN	LRATD2	Protein LRATD2	4993.47	5295.25	5918.7	4773.67	5280.92	4596.39		903.614	4534.01	4821.76	4060.78	5278.04	3785.74	5136.75		1623.56	5620.5	5053.19	2850.09	1211.35	5263.87	6109.99
Q96KP1	Q96KP1	EXOC2_HUMAN	EXOC2	Exocyst complex component 2	7861.61	7935.52	8237.71	7393.24	9009.03	9020.05	4986.2	5895.21	9270.95	9025.08	8080.54	9860.01	8046.9	8614.23	7772.55	6073.24	7461.69	9846.25	3753.78	6385.18	7198.25	10964.6
Q96KP4	Q96KP4;Q96KP4-2	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	11258	10889.5	11540.2	11061.5	11049.4	8897.15	9376.53	7275.33	12011.4	11503.7	10948.8	10471.1	14333	11205.3	12117.9	7333.1	7112.25	11463	8910.83	7094.13	10071.1	12213.4
Q96KQ7;Q96KQ7-2	Q96KQ7;Q96KQ7-2	EHMT2_HUMAN	EHMT2	Histone-lysine N-methyltransferase EHMT2	5489.64	4795.59	4666	4962.59	4669.46	5019.05	6027.67	6715.09	3644.56	4851.31	4273.15	4001.11	4262.58	4719.07	6036.71	6175.11	6154.48	6019.42	6468.82	8066.02	6311.3	6558.36
Q96KR1	Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein	6143.97	4612.99	4570.35	4877.19	4784.31	6869.65	6705.57	5795.51	3430.1	3741.4	3430.91	3719.14	3852.19	4346.9	5076.94	6764.5	5980.9	5818.29	8011.45	7463.92	4994.1	5305.75
Q96KR6	Q96KR6	F210B_HUMAN	FAM210B	Protein FAM210B, mitochondrial							1417.44	1429.43								492.76			379.912	665.042		
Q96L46	Q96L46	CPNS2_HUMAN	CAPNS2	Calpain small subunit 2	5617.12	4075.21	5184.8	4121.15	3384.11	4827.41			5909.38	6140.32	5048.56	5090.39	6011.6	5220.46			11545.3	10347.9			7210.41	7872.62
Q96L58	Q96L58	B3GT6_HUMAN	B3GALT6	Beta-1,3-galactosyltransferase 6							10898.8	7368.75							11201.8	11194.5			8660.02	16290.7		
Q96L91;Q96L91-2;Q96L91-3;Q96L91-5	Q96L91;Q96L91-2;Q96L91-3;Q96L91-4;Q96L91-5	EP400_HUMAN	EP400	E1A-binding protein p400					3519.94		4837.92	4044.86		2014.27		2684.08	2527.76		3738.65	4432.85			3345.45	4397.04		
Q96L92;Q96L92-3	Q96L92;Q96L92-2;Q96L92-3	SNX27_HUMAN	SNX27	Sorting nexin-27	10641.3	9538.42	12164.2	12597.3	13221.2	11012.9	16790.8	26353.5	11749.2	11284.7	13448.2	13344.1	14337.7	14569.8	17259.1	26484.9	14192.6	13033.8	17193	24836.4	11836.7	14473.9
Q96L93;Q96L93-2;Q96L93-4;Q96L93-5;Q96L93-6	Q96L93;Q96L93-6;Q96L93-2;Q96L93-4;Q96L93-5	KI16B_HUMAN	KIF16B	Kinesin-like protein KIF16B	1728.97	2254.95	1532.95	2125.36	1680.52	2420.33		1048.03	1444.03			1874.1	1806.61	2327.19	1640.48	1402.34	1691.16	1796.51	960.098	1588.2	2798.49	1416.89
Q96LA8;Q96LA8-2	Q96LA8;Q96LA8-2	ANM6_HUMAN	PRMT6	Protein arginine N-methyltransferase 6		1992.41	696.842		2318.04		2802.62	1984.3								2175.99			2387.98	2700.6		1674.98
Q96LD4	Q96LD4;Q96LD4-2	TRI47_HUMAN	TRIM47	E3 ubiquitin-protein ligase TRIM47	4179.72	3385.36	9866.77	7393.79	2870.66	3910.28	3055.1	2693.85	4654.49	2773.33	8835.96	6368.42	7133.02	7295.86	4094.54	1797.52	3216.79	8149.14	2753.06	2460.51	3242.27	6325.8
Q96LI5;Q96LI5-2	Q96LI5;Q96LI5-2	CNO6L_HUMAN	CNOT6L	CCR4-NOT transcription complex subunit 6-like	7283.5	7335.77	7723.29	7772.65	8006.99	7965.49	4219.97	3280.74	6918.84	7291.68	6598.66	9619.51	7346.74	8994.71	3102.63	4518.38	13113.2	10296	5314.53	5388.07	11712.5	11996.5
Q96LJ7	Q96LJ7	DHRS1_HUMAN	DHRS1	Dehydrogenase/reductase SDR family member 1	21449.1	19809	16983.7	15376.6	13156.7	17545.7			21618	20422.3	13957.4	15419.5	14666.9	12539.2			14536.1	12193.5		3285.25	22125.5	14105
Q96LL9	Q96LL9	DJC30_HUMAN	DNAJC30	DnaJ homolog subfamily C member 30, mitochondrial								4464.06							3920.81	5361.86			1678.22	4798.02		
Q96LW7-2	Q96LW7-2	CAR19_HUMAN	CARD19	Isoform 2 of Caspase recruitment domain-containing protein 19		3014.24			2537.09		2188.01	2224.93		3480.02		1198.27	3782.12	2638.32	1938.39	2937.17	2152.39		5783.02	3957.98	3256.8	
Q96M27;Q96M27-2;Q96M27-3	Q96M27;Q96M27-2;Q96M27-3	PRRC1_HUMAN	PRRC1	Protein PRRC1	2596.08		4689.64	2618.02	3446.71	1603.69	8841.78	7902.84	3042.2	2345.19	3914.63	2648.09	2360.13	2372.83	7197.53	6030.27	2728.59	3216.16	9732.36	7232.14	2259.6	2053.63
Q96ME1;Q96ME1-1;Q96ME1-2;Q96ME1-5	Q96ME1;Q96ME1-1;Q96ME1-2;Q96ME1-3;Q96ME1-5	FXL18_HUMAN	FBXL18	F-box/LRR-repeat protein 18	4988.97	3887.92	5037.24	4839.43	5507.36	4099.23	7732.75	10811	4612.48	5876.26	5738.54	5747.83	7174.67	5167.36	9680.53	13650.1	9482.47	7162.47	14036.2	18136.9	8533.52	8193.72
Q96ME7;Q96ME7-2;Q96ME7-3	Q96ME7;Q96ME7-2;Q96ME7-3	ZN512_HUMAN	ZNF512	Zinc finger protein 512							6675.67	6867.23							4461.9	8375.56			6683.54	7951.19		
Q96MG8	Q96MG8	PCMD1_HUMAN	PCMTD1	Protein-L-isoaspartate O-methyltransferase domain-containing protein 1	3322.8	5263.04	4838.54	5601.99	7433.87	6445.85			4827.43	4591.37	4550.62	4388.53	6012.8	6166.78			7477.91	7201.65		2981.21	8217.47	7273.83
Q96MH6;Q96MH6-2	Q96MH6;Q96MH6-2	TMM68_HUMAN	TMEM68	Transmembrane protein 68							7798.93	10255.3							8525.46	9931.96			14819.1	14799.6		
Q96MP8;Q96MP8-2	Q96MP8;Q96MP8-2	KCTD7_HUMAN	KCTD7	BTB/POZ domain-containing protein KCTD7	327.845						160.145	797.442											163.926	1635.59	239.603	529.551
Q96MW1	Q96MW1	CCD43_HUMAN	CCDC43	Coiled-coil domain-containing protein 43	9095.28	8114.88	8617.55	10966.3	7059.53	7840.41	4054.42	3300.61	9090.4	7916.89	9638.19	8000.12	7352.69	7563.2		4453.27	4421.07	6616.43	5311.14	4132.16	6612.11	7218.76
Q96MW5	Q96MW5	COG8_HUMAN	COG8	Conserved oligomeric Golgi complex subunit 8	5087.81	5353.51	5957.7	6351.46	5717.09	7772.16	3154.55	5907.4	6113.76	6354.89	7447.09	6376.11	6916.45	5413.07	5201	6613.62	8124.62	8487.05	6704.81	8065.91	8462.8	9842.84
Q96MX3	Q96MX3	ZNF48_HUMAN	ZNF48	Zinc finger protein 48								2788.51							1861.12	3540.08			5772.04	6087.37		
Q96MX6	Q96MX6;Q96MX6-2	DAA10_HUMAN	DNAAF10	Dynein axonemal assembly factor 10	824.79	538.137	583.272	567.524	487.609	611.453		434.443	442.801	713.777	862.13	863.002	591.039	1159		313.086	426.854		488.14	484.19		
Q96MZ0	Q96MZ0	GD1L1_HUMAN	GDAP1L1	Ganglioside-induced differentiation-associated protein 1-like 1							15734.5	8529.51							12682.3	6989.9			10531.2	17607	8362.64	
Q96N19-5	Q96N19-5	G137A_HUMAN	GPR137	Isoform 5 of Integral membrane protein GPR137	668.173													1158.56			974.084	654.791				
Q96N66;Q96N66-3	Q96N66;Q96N66-2;Q96N66-3	MBOA7_HUMAN	MBOAT7	Lysophospholipid acyltransferase 7	9604.45	9458.63	13110.2	13438.6	9824.6	9853.92	4768.95	3028.39	10696.2	11787.1	15495.4	12589.8	8732.18	9695.17	4986.38	3520.43	23399.5	14698.4	2571.56	3883.65	10937.3	15678.3
Q96N67;Q96N67-2;Q96N67-3;Q96N67-4;Q96N67-5;Q96N67-6	Q96N67;Q96N67-2;Q96N67-3;Q96N67-4;Q96N67-5;Q96N67-6;Q96N67-7	DOCK7_HUMAN	DOCK7	Dedicator of cytokinesis protein 7	7275.35	7939.05	8309.25	6320.29	6262.42	6930	7737.51	5704.31	7073.99	7170.72	8586.87	7226.85	8697.45	7022.95	12034.9	6656.3	7509.36	11901.1	12327.4	13802.6	7879.99	12274.2
Q96NB3	Q96NB3	ZN830_HUMAN	ZNF830	Zinc finger protein 830	1604.3	2516.47	1686.22	2647.95	1730.02			1473.45	2366.68	2544.45	1822.71	2903.18	2316.01	2469.31	3986.61	2212.44	1829.63	2599.39	3536.14	2605.72	3243.26	2611.56
Q96NH3;Q96NH3-4	Q96NH3;Q96NH3-4	BROMI_HUMAN	TBC1D32	Protein broad-minded			453.208								2313.17											
Q96NY7;Q96NY7-2	Q96NY7;Q96NY7-2	CLIC6_HUMAN	CLIC6	Chloride intracellular channel protein 6	150385	76669.3	307882	138854	278997	121644			232937	190582	309118	207331	289386	199953			165247	344242			148681	262233
Q96NY8	Q96NY8	NECT4_HUMAN	NECTIN4	Nectin-4	7121.41	6917.67	8202.05	7053.42	6250.88	8504.08			5959.47	7222.63	7269.15	7480.96	7084.2	10243.6			12747.4	8604.99	3589.29		11742.1	7636.79
Q96P11;Q96P11-2;Q96P11-4;Q96P11-5	Q96P11;Q96P11-2;Q96P11-4;Q96P11-5	NSUN5_HUMAN	NSUN5	28S rRNA (cytosine-C(5))-methyltransferase							3191.83	2411.91	320.602							1847.77			2194.14	1861		
Q96P16	Q96P16;Q96P16-3	RPR1A_HUMAN	RPRD1A	Regulation of nuclear pre-mRNA domain-containing protein 1A	5440.61	4838.51	6238.94	6058.29	6179.59	5974.23	8323.99	7112.49	7054.37	5543.89	5792.1	7837.71	7353.16	8622.85	9238.63	7022.02	5691.46	3978.24	9135.89	8110.03	6414.64	6423.69
Q96P47;Q96P47-2;Q96P47-4	Q96P47;Q9UPQ3;Q96P47-2;Q96P47-3;Q96P47-4;Q96P47-6;Q9UPQ3-2;Q9UPQ3-3	AGAP3_HUMAN	AGAP3	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	3798	3085.87	3031.38	3140.78	2466.61	2950.46	6423.55	7292.01	2986.46	2439.21	3513.35	2800.46	2695.07	2622.58	5484.62	8402.02	2559.65	2895.86	10524.1	9204.76	2576.76	3482.79
Q96P48;Q96P48-3	Q96P48;Q96P48-1;Q96P48-2;Q96P48-3;Q96P48-4;Q96P48-5;Q96P48-7	ARAP1_HUMAN	ARAP1	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	7732.04	7421.53	8770.78	8511.58	7201.54	8512.08	6628.34	6923.03	6928.65	7646.84	8192.36	9047.85	8171.24	9325.05	5863.83	6111.71	10485.9	10733.8	6696.93	10256	10480.6	9577.92
Q96P70	Q96P70	IPO9_HUMAN	IPO9	Importin-9	9501.39	9310.05	11537.6	9953.78	13782.3	10034.1	15606.3	16823.3	12643.2	9794.51	12809.4	9827.51	13112.8	13578.1	11717.9	12896.3	8818.83	11687.3	12274.6	16740.1	10069	15704.6
Q96PC5;Q96PC5-10;Q96PC5-11;Q96PC5-12;Q96PC5-13;Q96PC5-14;Q96PC5-6;Q96PC5-7;Q96PC5-9	Q96PC5;Q96PC5-10;Q96PC5-12;Q96PC5-7;Q96PC5-8;A4D2H0;Q86UF2;Q8IX94;Q96PC5-11;Q96PC5-13;Q96PC5-14;Q96PC5-5;Q96PC5-6;Q96PC5-9;A4FU28;P0CG41	MIA2_HUMAN	MIA2	Melanoma inhibitory activity protein 2	10197.9	14708.7	17745.3	13189.3	19743.1	17874	2638.48	2440.94	17396.7	15520.8	19335.1	16924.6	17235.9	17142.6	1043.18	3386.31	25006.4	26413.3	6194.27	6227.35	14950.4	19992.7
Q96PD2;Q96PD2-2	Q96PD2;Q96PD2-2	DCBD2_HUMAN	DCBLD2	Discoidin, CUB and LCCL domain-containing protein 2							4506.31	5351.34							3353.38	6089.98		451.229	4501.78	6502.47		529.056
